Location,Site,Salinity,Turbid_Level1,Turbid_Level,Sal_Turb,Turbid_Level1,Turbidiy,Date,Bottle,Plate,Time_point,Time_day,Volume_mL,Raw_Count,Staph_CFU_100mL
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,7/21/22,2,1,t10,37,5,0,0
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,7/21/22,2,2,t10,37,5,0,0
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,7/21/22,2,3,t10,37,5,0,0
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,7/21/22,2,4,t10,37,5,1,20
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,7/21/22,2,5,t10,37,5,0,0
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,7/21/22,2,6,t10,37,5,0,0
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,7/21/22,3,1,t10,37,5,2,40
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,7/21/22,3,2,t10,37,5,0,0
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,7/21/22,3,3,t10,37,5,0,0
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,7/21/22,3,4,t10,37,5,2,40
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,7/21/22,3,5,t10,37,5,1,20
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,7/21/22,3,6,t10,37,5,0,0
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,7/21/22,1,1,t10,37,5,9,180
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,7/21/22,1,2,t10,37,5,13,260
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,7/21/22,1,3,t10,37,5,5,100
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,7/21/22,1,4,t10,37,5,10,200
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,7/21/22,1,5,t10,37,5,5,100
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,7/21/22,1,6,t10,37,5,9,180
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,7/21/22,2,1,t10,37,5,1,20
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,7/21/22,2,2,t10,37,5,2,40
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,7/21/22,2,3,t10,37,5,2,40
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,7/21/22,2,4,t10,37,5,2,40
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,7/21/22,2,5,t10,37,5,3,60
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,7/21/22,2,6,t10,37,5,0,0
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,7/21/22,3,1,t10,37,5,17,340
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,7/21/22,3,2,t10,37,5,17,340
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,7/21/22,3,3,t10,37,5,26,520
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,7/21/22,3,4,t10,37,5,14,280
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,7/21/22,3,5,t10,37,5,10,200
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,7/21/22,3,6,t10,37,5,16,320
Loi,1,Fresh,High,High,Fresh-High,High,401,6/29/22,1,1,t10,15,5,76,1520
Loi,1,Fresh,High,High,Fresh-High,High,401,6/29/22,1,2,t10,15,5,38,760
Loi,1,Fresh,High,High,Fresh-High,High,401,6/29/22,1,3,t10,15,5,39,780
Loi,1,Fresh,High,High,Fresh-High,High,401,6/29/22,1,4,t10,15,5,41,820
Loi,1,Fresh,High,High,Fresh-High,High,401,6/29/22,1,5,t10,15,5,85,1700
Loi,1,Fresh,High,High,Fresh-High,High,401,6/29/22,1,6,t10,15,5,23,460
Loi,1,Fresh,High,High,Fresh-High,High,401,6/29/22,2,1,t10,15,5,19,380
Loi,1,Fresh,High,High,Fresh-High,High,401,6/29/22,2,2,t10,15,5,19,380
Loi,1,Fresh,High,High,Fresh-High,High,401,6/29/22,2,3,t10,15,5,21,420
Loi,1,Fresh,High,High,Fresh-High,High,401,6/29/22,2,4,t10,15,5,13,260
Loi,1,Fresh,High,High,Fresh-High,High,401,6/29/22,2,5,t10,15,5,10,200
Loi,1,Fresh,High,High,Fresh-High,High,401,6/29/22,2,6,t10,15,5,23,460
Loi,1,Fresh,High,High,Fresh-High,High,401,6/29/22,3,1,t10,15,5,27,540
Loi,1,Fresh,High,High,Fresh-High,High,401,6/29/22,3,2,t10,15,5,64,1280
Loi,1,Fresh,High,High,Fresh-High,High,401,6/29/22,3,3,t10,15,5,19,380
Loi,1,Fresh,High,High,Fresh-High,High,401,6/29/22,3,4,t10,15,5,18,360
Loi,1,Fresh,High,High,Fresh-High,High,401,6/29/22,3,5,t10,15,5,10,200
Loi,1,Fresh,High,High,Fresh-High,High,401,6/29/22,3,6,t10,15,5,28,560
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,6/29/22,1,1,t10,15,10,8,80
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,6/29/22,1,2,t10,15,10,12,120
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,6/29/22,1,3,t10,15,10,5,50
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,6/29/22,1,4,t10,15,10,2,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,6/29/22,1,5,t10,15,10,12,120
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,6/29/22,1,6,t10,15,10,1,10
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,6/29/22,2,1,t10,15,10,18,180
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,6/29/22,2,2,t10,15,10,13,130
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,6/29/22,2,3,t10,15,10,18,180
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,6/29/22,2,4,t10,15,10,12,120
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,6/29/22,2,5,t10,15,10,16,160
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,6/29/22,2,6,t10,15,10,19,190
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,6/29/22,3,1,t10,15,10,3,30
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,6/29/22,3,2,t10,15,10,5,50
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,6/29/22,3,3,t10,15,10,0,0
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,6/29/22,3,4,t10,15,10,5,50
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,6/29/22,3,5,t10,15,10,2,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,6/29/22,3,6,t10,15,10,2,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,6/29/22,1,1,t10,15,5,4,80
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,6/29/22,1,2,t10,15,5,6,120
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,6/29/22,1,3,t10,15,5,3,60
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,6/29/22,1,4,t10,15,5,5,100
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,6/29/22,1,5,t10,15,5,5,100
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,6/29/22,1,6,t10,15,5,7,140
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,6/29/22,2,1,t10,15,10,3,30
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,6/29/22,2,2,t10,15,10,13,130
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,6/29/22,2,3,t10,15,10,4,40
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,6/29/22,2,4,t10,15,10,12,120
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,6/29/22,2,5,t10,15,10,7,70
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,6/29/22,2,6,t10,15,10,2,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,6/29/22,3,1,t10,15,10,6,60
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,6/29/22,3,2,t10,15,10,1,10
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,6/29/22,3,3,t10,15,10,3,30
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,6/29/22,3,4,t10,15,10,5,50
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,6/29/22,3,5,t10,15,10,4,40
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,6/29/22,3,6,t10,15,10,1,10
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/6/22,1,1,t11,53,1,6,600
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/6/22,1,2,t11,53,1,4,400
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/6/22,1,3,t11,53,1,5,500
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/6/22,1,4,t11,53,1,3,300
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/6/22,1,5,t11,53,1,2,200
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/6/22,1,6,t11,53,1,2,200
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/6/22,2,1,t11,53,1,20,2000
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/6/22,2,2,t11,53,1,47,4700
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/6/22,2,3,t11,53,1,33,3300
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/6/22,2,4,t11,53,1,20,2000
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/6/22,2,5,t11,53,1,21,2100
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/6/22,2,6,t11,53,1,10,1000
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/6/22,3,1,t11,53,1,19,1900
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/6/22,3,2,t11,53,1,9,900
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/6/22,3,3,t11,53,1,20,2000
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/6/22,3,4,t11,53,1,19,1900
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/6/22,3,5,t11,53,1,16,1600
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/6/22,3,6,t11,53,1,18,1800
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/6/22,1,1,t11,53,3,4,133.3333333
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/6/22,1,2,t11,53,3,5,166.6666667
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/6/22,1,3,t11,53,3,1,33.33333333
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/6/22,1,4,t11,53,3,2,66.66666667
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/6/22,1,5,t11,53,3,4,133.3333333
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/6/22,1,6,t11,53,3,4,133.3333333
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/6/22,2,1,t11,53,3,3,100
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/6/22,2,2,t11,53,3,0,0
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/6/22,2,3,t11,53,3,1,33.33333333
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/6/22,2,4,t11,53,3,1,33.33333333
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/6/22,2,5,t11,53,3,3,100
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/6/22,2,6,t11,53,3,1,33.33333333
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/6/22,3,1,t11,53,3,1,33.33333333
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/6/22,3,2,t11,53,3,2,66.66666667
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/6/22,3,3,t11,53,3,4,133.3333333
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/6/22,3,4,t11,53,3,6,200
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/6/22,3,5,t11,53,3,2,66.66666667
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/6/22,3,6,t11,53,3,0,0
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/6/22,1,1,t11,53,3,16,533.3333333
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/6/22,1,2,t11,53,3,13,433.3333333
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/6/22,1,3,t11,53,3,10,333.3333333
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/6/22,1,4,t11,53,3,13,433.3333333
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/6/22,1,5,t11,53,3,23,766.6666667
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/6/22,1,6,t11,53,3,5,166.6666667
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/6/22,2,1,t11,53,3,12,400
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/6/22,2,2,t11,53,3,6,200
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/6/22,2,3,t11,53,3,14,466.6666667
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/6/22,2,4,t11,53,3,11,366.6666667
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/6/22,2,5,t11,53,3,16,533.3333333
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/6/22,2,6,t11,53,3,7,233.3333333
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/6/22,3,1,t11,53,3,17,566.6666667
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/6/22,3,2,t11,53,3,15,500
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/6/22,3,3,t11,53,3,18,600
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/6/22,3,4,t11,53,3,15,500
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/6/22,3,5,t11,53,3,25,833.3333333
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/6/22,3,6,t11,53,3,10,333.3333333
Loi,1,Fresh,High,High,Fresh-High,High,401,7/7/22,1,1,t11,23,1,35,3500
Loi,1,Fresh,High,High,Fresh-High,High,401,7/7/22,1,2,t11,23,1,54,5400
Loi,1,Fresh,High,High,Fresh-High,High,401,7/7/22,1,3,t11,23,1,34,3400
Loi,1,Fresh,High,High,Fresh-High,High,401,7/7/22,1,4,t11,23,1,28,2800
Loi,1,Fresh,High,High,Fresh-High,High,401,7/7/22,1,5,t11,23,1,17,1700
Loi,1,Fresh,High,High,Fresh-High,High,401,7/7/22,1,6,t11,23,1,47,4700
Loi,1,Fresh,High,High,Fresh-High,High,401,7/7/22,2,1,t11,23,1,66,6600
Loi,1,Fresh,High,High,Fresh-High,High,401,7/7/22,2,2,t11,23,1,28,2800
Loi,1,Fresh,High,High,Fresh-High,High,401,7/7/22,2,3,t11,23,1,40,4000
Loi,1,Fresh,High,High,Fresh-High,High,401,7/7/22,2,4,t11,23,1,54,5400
Loi,1,Fresh,High,High,Fresh-High,High,401,7/7/22,2,5,t11,23,1,57,5700
Loi,1,Fresh,High,High,Fresh-High,High,401,7/7/22,2,6,t11,23,1,29,2900
Loi,1,Fresh,High,High,Fresh-High,High,401,7/7/22,3,1,t11,23,1,40,4000
Loi,1,Fresh,High,High,Fresh-High,High,401,7/7/22,3,2,t11,23,1,31,3100
Loi,1,Fresh,High,High,Fresh-High,High,401,7/7/22,3,3,t11,23,1,27,2700
Loi,1,Fresh,High,High,Fresh-High,High,401,7/7/22,3,4,t11,23,1,41,4100
Loi,1,Fresh,High,High,Fresh-High,High,401,7/7/22,3,5,t11,23,1,31,3100
Loi,1,Fresh,High,High,Fresh-High,High,401,7/7/22,3,6,t11,23,1,40,4000
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/7/22,1,1,t11,23,5,6,120
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/7/22,1,2,t11,23,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/7/22,1,3,t11,23,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/7/22,1,4,t11,23,5,2,40
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/7/22,1,5,t11,23,5,5,100
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/7/22,1,6,t11,23,5,2,40
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/7/22,2,1,t11,23,5,8,160
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/7/22,2,2,t11,23,5,4,80
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/7/22,2,3,t11,23,5,5,100
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/7/22,2,4,t11,23,5,9,180
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/7/22,2,5,t11,23,5,6,120
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/7/22,2,6,t11,23,5,6,120
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/7/22,3,1,t11,23,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/7/22,3,2,t11,23,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/7/22,3,3,t11,23,5,0,0
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/7/22,3,4,t11,23,5,0,0
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/7/22,3,5,t11,23,5,0,0
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/7/22,3,6,t11,23,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/7/22,1,1,t11,23,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/7/22,1,2,t11,23,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/7/22,1,3,t11,23,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/7/22,1,4,t11,23,5,1,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/7/22,1,5,t11,23,5,1,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/7/22,1,6,t11,23,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/7/22,2,1,t11,23,5,1,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/7/22,2,2,t11,23,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/7/22,2,3,t11,23,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/7/22,2,4,t11,23,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/7/22,2,5,t11,23,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/7/22,2,6,t11,23,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/7/22,3,1,t11,23,5,2,40
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/7/22,3,2,t11,23,5,1,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/7/22,3,3,t11,23,5,1,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/7/22,3,4,t11,23,5,1,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/7/22,3,5,t11,23,5,1,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/7/22,3,6,t11,23,5,0,0
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/22/22,1,1,t12,69,1,18,1800
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/22/22,1,2,t12,69,1,7,700
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/22/22,1,3,t12,69,1,13,1300
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/22/22,1,4,t12,69,1,18,1800
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/22/22,1,5,t12,69,1,32,3200
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/22/22,1,6,t12,69,1,25,2500
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/22/22,2,1,t12,69,1,15,1500
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/22/22,2,2,t12,69,1,19,1900
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/22/22,2,3,t12,69,1,16,1600
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/22/22,2,4,t12,69,1,18,1800
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/22/22,2,5,t12,69,1,16,1600
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/22/22,2,6,t12,69,1,12,1200
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/22/22,3,1,t12,69,1,18,1800
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/22/22,3,2,t12,69,1,37,3700
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/22/22,3,3,t12,69,1,23,2300
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/22/22,3,4,t12,69,1,17,1700
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/22/22,3,5,t12,69,1,15,1500
Kaha_HT,6,Brackish,High,High,Brackish-High,High,800,8/22/22,3,6,t12,69,1,23,2300
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/22/22,1,1,t12,69,3,1,33.33333333
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/22/22,1,2,t12,69,3,0,0
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/22/22,1,3,t12,69,3,0,0
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/22/22,1,4,t12,69,3,1,33.33333333
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/22/22,1,5,t12,69,3,0,0
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/22/22,1,6,t12,69,3,0,0
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/22/22,2,1,t12,69,3,1,33.33333333
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/22/22,2,2,t12,69,3,3,100
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/22/22,2,3,t12,69,3,0,0
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/22/22,2,4,t12,69,3,0,0
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/22/22,2,5,t12,69,3,0,0
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/22/22,2,6,t12,69,3,0,0
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/22/22,3,1,t12,69,3,1,33.33333333
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/22/22,3,2,t12,69,3,5,166.6666667
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/22/22,3,3,t12,69,3,0,0
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/22/22,3,4,t12,69,3,0,0
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/22/22,3,5,t12,69,3,0,0
Kaha_LT,4,Brackish,Low,Low,Brackish-Low,Low,1.33,8/22/22,3,6,t12,69,3,0,0
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/22/22,1,1,t12,69,3,22,733.3333333
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/22/22,1,2,t12,69,3,13,433.3333333
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/22/22,1,3,t12,69,3,22,733.3333333
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/22/22,1,4,t12,69,3,16,533.3333333
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/22/22,1,5,t12,69,3,7,233.3333333
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/22/22,1,6,t12,69,3,15,500
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/22/22,2,1,t12,69,3,5,166.6666667
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/22/22,2,2,t12,69,3,9,300
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/22/22,2,3,t12,69,3,9,300
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/22/22,2,4,t12,69,3,5,166.6666667
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/22/22,2,5,t12,69,3,8,266.6666667
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/22/22,2,6,t12,69,3,11,366.6666667
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/22/22,3,1,t12,69,3,4,133.3333333
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/22/22,3,2,t12,69,3,13,433.3333333
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/22/22,3,3,t12,69,3,14,466.6666667
